division,breed,sex,pts1,pts2,pts3,pts4,pts5
9,Plott Hounds,Bitch,2,3,4,5,6
9,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
9,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
9,Redbone Coonhounds,Dog,2,3,4,5,6
9,Redbone Coonhounds,Bitch,2,3,4,5,6
9,Rhodesian Ridgebacks,Dog,2,7,11,14,19
9,Rhodesian Ridgebacks,Bitch,2,7,12,18,29
9,Salukis,Dog,2,3,4,6,11
9,Salukis,Bitch,2,4,5,9,16
9,Scottish Deerhounds,Dog,2,3,4,5,6
9,Scottish Deerhounds,Bitch,2,3,4,5,6
9,Sloughis,Dog,2,3,4,5,6
9,Sloughis,Bitch,2,3,4,5,6
9,Treeing Walker Coonhounds,Dog,2,3,4,5,6
9,Treeing Walker Coonhounds,Bitch,2,3,4,5,6
9,Whippets,Dog,2,4,5,7,12
9,Whippets,Bitch,2,7,11,15,21
9,Akitas,Dog,2,3,4,5,6
9,Akitas,Bitch,2,3,4,5,6
9,Alaskan Malamutes,Dog,2,3,4,5,6
9,Alaskan Malamutes,Bitch,2,3,4,5,6
9,Anatolian Shepherd Dogs,Dog,2,3,4,5,6
9,Anatolian Shepherd Dogs,Bitch,2,3,4,5,7
9,Bernese Mountain Dogs,Dog,2,3,4,7,12
9,Bernese Mountain Dogs,Bitch,2,4,5,9,16
9,Black Russian Terriers,Dog,2,3,4,5,6
9,Black Russian Terriers,Bitch,2,3,4,5,6
9,Boerboels,Dog,2,3,4,5,6
9,Boerboels,Bitch,2,3,4,5,6
9,Boxers,Dog,2,6,10,11,14
9,Boxers,Bitch,2,8,13,17,23
9,Bullmastiffs,Dog,2,3,4,5,6
9,Bullmastiffs,Bitch,2,3,4,5,8
9,Cane Corso,Dog,2,4,6,7,9
9,Cane Corso,Bitch,2,4,5,6,8
9,Chinooks,Dog,2,3,4,5,6
9,Chinooks,Bitch,2,3,4,5,6
9,Danish-Swedish Farmdogs,Dog,2,3,4,5,6
9,Danish-Swedish Farmdogs,Bitch,2,3,4,5,6
9,Doberman Pinschers,Dog,2,4,6,8,12
9,Doberman Pinschers,Bitch,3,10,16,19,25
9,Dogo Argentinos,Dog,2,3,4,5,6
9,Dogo Argentinos,Bitch,2,3,4,5,6
9,Dogues de Bordeaux,Dog,2,3,4,5,6
9,Dogues de Bordeaux,Bitch,2,3,4,5,6
9,German Pinschers,Dog,2,3,4,5,6
9,German Pinschers,Bitch,2,3,4,5,6
9,Giant Schnauzers,Dog,2,3,4,5,6
9,Giant Schnauzers,Bitch,2,3,4,5,6
9,Great Danes,Dog,2,4,6,9,15
9,Great Danes,Bitch,2,7,11,15,23
9,Great Pyrenees,Dog,2,3,4,5,6
9,Great Pyrenees,Bitch,2,4,5,6,8
9,Greater Swiss Mountain Dogs,Dog,2,3,4,5,6
9,Greater Swiss Mountain Dogs,Bitch,2,3,4,5,6
9,Komondorok,Dog,2,3,4,5,6
9,Komondorok,Bitch,2,3,4,5,6
9,Kuvaszok,Dog,2,3,4,5,6
9,Kuvaszok,Bitch,2,3,4,5,6
9,Leonbergers,Dog,2,3,4,5,6
9,Leonbergers,Bitch,2,3,4,5,7
9,Mastiffs,Dog,2,3,4,5,6
9,Mastiffs,Bitch,2,3,4,5,6
9,Neapolitan Mastiffs,Dog,2,3,4,5,6
9,Neapolitan Mastiffs,Bitch,2,3,4,5,6
9,Newfoundlands,Dog,2,3,4,5,8
9,Newfoundlands,Bitch,2,3,4,5,6
9,Portuguese Water Dogs,Dog,2,3,4,5,7
9,Portuguese Water Dogs,Bitch,2,4,5,7,10
9,Rottweilers,Dog,2,3,4,5,8
9,Rottweilers,Bitch,2,5,7,9,14
9,St. Bernards,Dog,2,3,4,5,6
9,St. Bernards,Bitch,2,3,4,6,10
9,Samoyeds,Dog,2,3,4,6,10
9,Samoyeds,Bitch,2,5,8,13,23
9,Siberian Huskies,Dog,2,3,4,6,9
9,Siberian Huskies,Bitch,2,4,5,6,8
9,Standard Schnauzers,Dog,2,3,4,5,6
9,Standard Schnauzers,Bitch,2,3,4,5,8
9,Tibetan Mastiffs,Dog,2,3,4,5,6
9,Tibetan Mastiffs,Bitch,2,3,4,5,6
9,Airedale Terriers,Dog,2,3,4,5,6
9,Airedale Terriers,Bitch,2,3,4,5,6
9,American Hairless Terriers,Dog,2,3,4,5,6
9,American Hairless Terriers,Bitch,2,3,4,5,6
9,American Staffordshire Terriers,Dog,2,3,4,5,6
9,American Staffordshire Terriers,Bitch,2,3,4,5,6
9,Australian Terriers,Dog,2,3,4,5,6
9,Australian Terriers,Bitch,2,3,4,5,6
9,Bedlington Terriers,Dog,2,3,4,5,6
9,Bedlington Terriers,Bitch,2,3,4,5,6
9,Border Terriers,Dog,2,3,4,5,8
9,Border Terriers,Bitch,2,3,4,6,10
9,Bull Terriers (Colored),Dog,2,3,4,5,6
9,Bull Terriers (Colored),Bitch,2,3,4,5,6
9,Bull Terriers (White),Dog,2,3,4,5,6
9,Bull Terriers (White),Bitch,2,3,4,5,6
9,Cairn Terriers,Dog,2,3,4,5,6
9,Cairn Terriers,Bitch,2,4,6,7,10
9,Cesky Terriers,Dog,2,3,4,5,6
9,Cesky Terriers,Bitch,2,3,4,5,6
9,Dandie Dinmont Terriers,Dog,2,3,4,5,6
9,Dandie Dinmont Terriers,Bitch,2,3,4,5,6
9,Fox Terriers (Smooth),Dog,2,3,4,5,6
9,Fox Terriers (Smooth),Bitch,2,4,5,6,7
9,Fox Terriers (Wire),Dog,2,3,4,5,6
9,Fox Terriers (Wire),Bitch,2,3,4,5,6
9,Glen of Imaal Terriers,Dog,2,3,4,5,6
9,Glen of Imaal Terriers,Bitch,2,3,4,5,6
9,Irish Terriers,Dog,2,3,4,5,6
9,Irish Terriers,Bitch,2,3,4,5,6
9,Kerry Blue Terriers,Dog,2,3,4,5,6
9,Kerry Blue Terriers,Bitch,2,3,4,5,6
9,Lakeland Terriers,Dog,2,3,4,5,6
9,Lakeland Terriers,Bitch,2,3,4,5,6
9,Manchester Terriers (Standard),Dog,2,3,4,5,6
9,Manchester Terriers (Standard),Bitch,2,3,4,5,8
9,Miniature Bull Terriers,Dog,2,3,4,5,8
9,Miniature Bull Terriers,Bitch,2,4,6,7,9
9,Miniature Schnauzers,Dog,2,3,4,5,7
9,Miniature Schnauzers,Bitch,2,4,5,7,10
9,Norfolk Terriers,Dog,2,3,4,5,6
9,Norfolk Terriers,Bitch,2,3,4,5,6
9,Norwich Terriers,Dog,2,3,4,5,8
9,Norwich Terriers,Bitch,2,4,5,6,9
9,Parson Russell Terriers,Dog,2,3,4,5,6
9,Parson Russell Terriers,Bitch,2,3,4,5,6
9,Rat Terriers,Dog,2,3,4,5,6
9,Rat Terriers,Bitch,2,3,4,5,6
9,Russell Terriers,Dog,2,3,4,5,6
9,Russell Terriers,Bitch,2,3,4,5,6
9,Scottish Terriers,Dog,2,3,4,5,6
9,Scottish Terriers,Bitch,2,4,6,7,9
9,Sealyham Terriers,Dog,2,3,4,5,6
9,Sealyham Terriers,Bitch,2,3,4,5,6
9,Skye Terriers,Dog,2,3,4,5,6
9,Skye Terriers,Bitch,2,3,4,5,6
9,Soft Coated Wheaten Terriers,Dog,2,3,4,5,6
9,Soft Coated Wheaten Terriers,Bitch,2,4,6,7,8
9,Staffordshire Bull Terriers,Dog,2,3,4,5,6
9,Staffordshire Bull Terriers,Bitch,2,4,5,7,11
9,Welsh Terriers,Dog,2,3,4,5,6
9,Welsh Terriers,Bitch,2,3,4,5,6
9,West Highland White Terriers,Dog,2,3,4,5,6
9,West Highland White Terriers,Bitch,2,3,4,5,7
9,Affenpinschers,Dog,2,3,4,5,6
9,Affenpinschers,Bitch,2,3,4,5,7
9,Biewer Terriers,Dog,2,3,4,5,7
9,Biewer Terriers,Bitch,2,3,4,5,8
9,Brussels Griffons,Dog,2,3,4,5,6
9,Brussels Griffons,Bitch,2,3,4,5,7
9,Cavalier King Charles Spaniels,Dog,2,4,6,7,9
9,Cavalier King Charles Spaniels,Bitch,2,6,9,13,20
9,Chihuahuas (Long Coat),Dog,2,3,4,5,8
9,Chihuahuas (Long Coat),Bitch,2,5,7,10,15
9,Chihuahuas (Smooth Coat),Dog,2,3,4,6,9
9,Chihuahuas (Smooth Coat),Bitch,2,4,5,6,8
9,Chinese Crested,Dog,2,3,4,6,9
9,Chinese Crested,Bitch,2,3,4,5,7
9,English Toy Spaniels (Blenheim & Prince Charles),Dog,2,3,4,5,6
9,English Toy Spaniels (Blenheim & Prince Charles),Bitch,2,3,4,5,6
9,English Toy Spaniels (King Charles & Ruby),Dog,2,3,4,5,6
9,English Toy Spaniels (King Charles & Ruby),Bitch,2,3,4,5,6
9,Havanese,Dog,2,3,4,5,6
9,Havanese,Bitch,2,3,4,5,8
9,Italian Greyhounds,Dog,2,3,4,5,8
9,Italian Greyhounds,Bitch,2,4,5,6,9
9,Japanese Chin,Dog,2,3,4,5,6
9,Japanese Chin,Bitch,2,3,4,5,8
9,Maltese,Dog,2,3,4,5,6
9,Maltese,Bitch,2,3,4,5,7
9,Manchester Terriers (Toy),Dog,2,3,4,5,6
9,Manchester Terriers (Toy),Bitch,2,3,4,5,6
9,Miniature Pinschers,Dog,2,3,4,5,7
9,Miniature Pinschers,Bitch,2,4,5,6,7
9,Papillons,Dog,2,4,6,7,9
9,Papillons,Bitch,2,5,7,9,13
9,Pekingese,Dog,2,3,4,5,6
9,Pekingese,Bitch,2,3,4,5,6
9,Pomeranians,Dog,2,4,6,7,9
9,Pomeranians,Bitch,2,4,6,7,10
9,Poodles (Toy),Dog,2,3,4,5,6
9,Poodles (Toy),Bitch,2,4,5,6,9
9,Pugs,Dog,2,3,4,5,7
9,Pugs,Bitch,2,4,5,6,9
9,Russian Toys,Dog,2,3,4,5,6
9,Russian Toys,Bitch,2,3,4,5,6
9,Shih Tzu,Dog,2,3,4,5,6
9,Shih Tzu,Bitch,2,3,4,5,7
9,Silky Terriers,Dog,2,3,4,5,6
9,Silky Terriers,Bitch,2,3,4,5,8
9,Toy Fox Terriers,Dog,2,3,4,5,6
9,Toy Fox Terriers,Bitch,2,3,4,5,6
9,Yorkshire Terriers,Dog,2,3,4,5,8
9,Yorkshire Terriers,Bitch,2,4,6,7,10
9,American Eskimo Dogs,Dog,2,3,4,5,6
9,American Eskimo Dogs,Bitch,2,3,4,5,6
9,Bichons Frises,Dog,2,3,4,5,6
9,Bichons Frises,Bitch,2,3,4,6,9
9,Boston Terriers,Dog,2,4,5,6,8
9,Boston Terriers,Bitch,2,5,7,9,12
9,Bulldogs,Dog,2,6,9,10,13
9,Bulldogs,Bitch,2,6,9,12,18
9,Chinese Shar-Pei,Dog,2,4,5,6,8
9,Chinese Shar-Pei,Bitch,2,3,4,5,7
9,Chow Chows,Dog,2,3,4,5,8
9,Chow Chows,Bitch,2,3,4,5,6
9,Coton de Tulear,Dog,2,3,4,5,6
9,Coton de Tulear,Bitch,2,3,4,5,6
9,Dalmatians,Dog,2,3,4,5,7
9,Dalmatians,Bitch,2,4,6,9,14
9,Finnish Spitz,Dog,2,3,4,5,6
9,Finnish Spitz,Bitch,2,3,4,5,6
9,French Bulldogs,Dog,2,7,12,15,21
9,French Bulldogs,Bitch,2,9,16,20,27
9,Keeshonden,Dog,2,4,5,6,9
9,Keeshonden,Bitch,2,3,4,7,12
9,Lhasa Apsos,Dog,2,3,4,5,6
9,Lhasa Apsos,Bitch,2,3,4,5,6
9,Lowchen,Dog,2,3,4,5,6
9,Lowchen,Bitch,2,3,4,5,7
9,Norwegian Lundehunds,Dog,2,3,4,5,6
9,Norwegian Lundehunds,Bitch,2,3,4,5,6
9,Poodles (Miniature),Dog,2,3,4,5,6
9,Poodles (Miniature),Bitch,2,3,4,5,8
9,Poodles (Standard),Dog,2,4,5,6,8
9,Poodles (Standard),Bitch,2,4,6,7,10
9,Schipperkes,Dog,2,3,4,5,6
9,Schipperkes,Bitch,2,3,4,5,8
9,Shiba Inu,Dog,2,3,4,5,6
9,Shiba Inu,Bitch,2,4,6,7,10
9,Tibetan Spaniels,Dog,2,3,4,5,6
9,Tibetan Spaniels,Bitch,2,3,4,5,6
9,Tibetan Terriers,Dog,2,3,4,5,6
9,Tibetan Terriers,Bitch,2,3,4,5,6
9,Xoloitzcuintli,Dog,2,3,4,5,7
9,Xoloitzcuintli,Bitch,2,3,4,5,6
9,Australian Cattle Dogs,Dog,2,3,4,6,9
9,Australian Cattle Dogs,Bitch,2,4,6,8,13
9,Australian Shepherds,Dog,2,5,7,11,17
9,Australian Shepherds,Bitch,2,6,10,13,19
9,Bearded Collies,Dog,2,3,4,5,7
9,Bearded Collies,Bitch,2,3,4,6,9
10,Beaucerons,Dog,2,3,4,5,8
10,Beaucerons,Bitch,2,3,4,5,8
10,Belgian Laekenois,Dog,2,3,4,5,6
10,Belgian Laekenois,Bitch,2,3,4,5,6
10,Belgian Malinois,Dog,2,3,4,5,6
10,Belgian Malinois,Bitch,2,3,4,5,6
10,Belgian Sheepdogs,Dog,2,3,4,5,6
10,Belgian Sheepdogs,Bitch,2,3,4,5,6
10,Belgian Tervuren,Dog,2,3,4,5,6
10,Belgian Tervuren,Bitch,2,3,4,5,6
10,Bergamasco Sheepdogs,Dog,2,3,4,5,6
10,Bergamasco Sheepdogs,Bitch,2,3,4,5,6
10,Berger Picards,Dog,2,3,4,5,6
10,Berger Picards,Bitch,2,3,4,5,6
10,Border Collies,Dog,2,3,4,5,7
10,Border Collies,Bitch,2,4,5,7,11
10,Bouviers des Flandres,Dog,2,3,4,5,7
10,Bouviers des Flandres,Bitch,2,4,5,6,9
10,Briards,Dog,2,3,4,5,6
10,Briards,Bitch,2,3,4,5,6
10,Canaan Dogs,Dog,2,3,4,5,6
10,Canaan Dogs,Bitch,2,3,4,5,6
10,Cardigan Welsh Corgis,Dog,2,3,4,6,10
10,Cardigan Welsh Corgis,Bitch,2,4,6,8,12
10,Collies (Rough),Dog,2,5,7,8,10
10,Collies (Rough),Bitch,2,6,9,11,15
10,Collies (Smooth),Dog,2,3,4,5,7
10,Collies (Smooth),Bitch,2,4,5,7,10
10,Entlebucher Mountain Dogs,Dog,2,3,4,5,6
10,Entlebucher Mountain Dogs,Bitch,2,3,4,5,6
10,Finnish Lapphunds,Dog,2,3,4,5,6
10,Finnish Lapphunds,Bitch,2,3,4,5,6
10,German Shepherd Dogs,Dog,2,4,6,8,11
10,German Shepherd Dogs,Bitch,2,5,8,10,15
10,Icelandic Sheepdogs,Dog,2,3,4,5,6
10,Icelandic Sheepdogs,Bitch,2,3,4,5,6
10,Lancashire Heelers,Dog,2,3,4,5,6
10,Lancashire Heelers,Bitch,2,3,4,5,6
10,Miniature American Shepherds,Dog,2,3,4,5,6
10,Miniature American Shepherds,Bitch,2,4,6,8,11
10,Mudik,Dog,2,3,4,5,6
10,Mudik,Bitch,2,3,4,5,7
10,Norwegian Buhunds,Dog,2,3,4,5,6
10,Norwegian Buhunds,Bitch,2,3,4,5,6
10,Old English Sheepdogs,Dog,2,3,4,5,6
10,Old English Sheepdogs,Bitch,2,3,4,5,7
10,Pembroke Welsh Corgis,Dog,2,4,6,9,14
10,Pembroke Welsh Corgis,Bitch,2,7,12,15,21
10,Polish Lowland Sheepdogs,Dog,2,3,4,5,6
10,Polish Lowland Sheepdogs,Bitch,2,3,4,5,6
10,Pulik,Dog,2,3,4,5,6
10,Pulik,Bitch,2,3,4,5,6
10,Pumik,Dog,2,3,4,5,6
10,Pumik,Bitch,2,3,4,5,6
10,Pyrenean Shepherds,Dog,2,3,4,5,6
10,Pyrenean Shepherds,Bitch,2,3,4,5,6
10,Shetland Sheepdogs,Dog,2,5,7,9,13
10,Shetland Sheepdogs,Bitch,2,7,11,14,20
10,Spanish Water Dogs,Dog,2,3,4,5,6
10,Spanish Water Dogs,Bitch,2,3,4,5,6
10,Swedish Vallhunds,Dog,2,3,4,5,6
10,Swedish Vallhunds,Bitch,2,3,4,5,6
10,ALL OTHER BREEDS AND VARIETIES,Dog,2,3,4,5,6
10,ALL OTHER BREEDS AND VARIETIES,Bitch,2,3,4,5,6
10,Barbets,Dog,2,3,4,5,6
10,Barbets,Bitch,2,3,4,5,6
10,Bracchi Italiani,Dog,2,3,4,5,6
10,Bracchi Italiani,Bitch,2,3,4,5,6
10,Brittanys,Dog,2,3,4,5,6
10,Brittanys,Bitch,2,3,4,5,6
10,Lagotti Romagnoli,Dog,2,3,4,5,6
10,Lagotti Romagnoli,Bitch,2,3,4,5,6
10,Nederlandse Kooikerhondjes,Dog,2,3,4,5,6
10,Nederlandse Kooikerhondjes,Bitch,2,3,4,5,6
10,Pointers,Dog,2,3,4,5,6
10,Pointers,Bitch,2,3,4,5,6
10,Pointers (German Shorthaired),Dog,2,3,4,5,6
10,Pointers (German Shorthaired),Bitch,2,3,4,5,6
10,Pointers (German Wirehaired),Dog,2,3,4,5,6
10,Pointers (German Wirehaired),Bitch,2,3,4,5,6
10,Retrievers (Chesapeake Bay),Dog,2,3,4,5,6
10,Retrievers (Chesapeake Bay),Bitch,2,3,4,5,6
10,Retrievers (Curly-Coated),Dog,2,3,4,5,6
10,Retrievers (Curly-Coated),Bitch,2,3,4,5,6
10,Retrievers (Flat-Coated),Dog,2,3,4,5,6
10,Retrievers (Flat-Coated),Bitch,2,3,4,5,6
10,Retrievers (Golden),Dog,2,3,4,5,6
10,Retrievers (Golden),Bitch,2,5,7,8,9
10,Retrievers (Labrador),Dog,2,3,4,5,6
10,Retrievers (Labrador),Bitch,2,3,4,5,6
10,Retrievers (Nova Scotia Duck Tolling),Dog,2,3,4,5,6
10,Retrievers (Nova Scotia Duck Tolling),Bitch,2,3,4,5,6
10,Setters (English),Dog,2,3,4,5,6
10,Setters (English),Bitch,2,3,4,5,6
10,Setters (Gordon),Dog,2,3,4,5,6
10,Setters (Gordon),Bitch,2,3,4,5,6
10,Setters (Irish),Dog,2,3,4,5,6
10,Setters (Irish),Bitch,2,3,4,5,6
10,Setters (Irish Red and White),Dog,2,3,4,5,6
10,Setters (Irish Red and White),Bitch,2,3,4,5,6
10,Spaniels (American Water),Dog,2,3,4,5,6
10,Spaniels (American Water),Bitch,2,3,4,5,6
10,Spaniels (Boykin),Dog,2,3,4,5,6
10,Spaniels (Boykin),Bitch,2,3,4,5,6
10,Spaniels (Clumber),Dog,2,3,4,5,6
10,Spaniels (Clumber),Bitch,2,3,4,5,6
10,Spaniels (Cocker) Black,Dog,2,3,4,5,6
10,Spaniels (Cocker) Black,Bitch,2,3,4,5,6
10,Spaniels (Cocker) ASCOB,Dog,2,3,4,5,6
10,Spaniels (Cocker) ASCOB,Bitch,2,3,4,5,6
10,Spaniels (Cocker) Parti,Dog,2,3,4,5,6
10,Spaniels (Cocker) Parti,Bitch,2,3,4,5,6
10,Spaniels (English Cocker),Dog,2,3,4,5,6
10,Spaniels (English Cocker),Bitch,2,3,4,5,6
10,Spaniels (English Springer),Dog,2,3,4,5,6
10,Spaniels (English Springer),Bitch,2,3,4,5,6
10,Spaniels (Field),Dog,2,3,4,5,6
10,Spaniels (Field),Bitch,2,3,4,5,6
10,Spaniels (Irish Water),Dog,2,3,4,5,6
10,Spaniels (Irish Water),Bitch,2,3,4,5,6
10,Spaniels (Sussex),Dog,2,3,4,5,6
10,Spaniels (Sussex),Bitch,2,3,4,5,6
10,Spaniels (Welsh Springer),Dog,2,3,4,5,6
10,Spaniels (Welsh Springer),Bitch,2,3,4,5,6
10,Spinoni Italiani,Dog,2,3,4,5,6
10,Spinoni Italiani,Bitch,2,3,4,5,6
10,Vizslas,Dog,2,3,4,5,6
10,Vizslas,Bitch,2,3,4,5,6
10,Weimaraners,Dog,2,3,4,5,6
10,Weimaraners,Bitch,2,3,4,5,6
10,Wirehaired Pointing Griffons,Dog,2,3,4,5,6
10,Wirehaired Pointing Griffons,Bitch,2,3,4,5,6
10,Wirehaired Vizslas,Dog,2,3,4,5,6
10,Wirehaired Vizslas,Bitch,2,3,4,5,6
10,Afghan Hounds,Dog,2,3,4,5,6
10,Afghan Hounds,Bitch,2,3,4,5,6
10,American English Coonhounds,Dog,2,3,4,5,6
10,American English Coonhounds,Bitch,2,3,4,5,6
10,American Foxhounds,Dog,2,3,4,5,6
10,American Foxhounds,Bitch,2,3,4,5,6
10,Azawakhs,Dog,2,3,4,5,6
10,Azawakhs,Bitch,2,3,4,5,6
10,Basenjis,Dog,2,3,4,5,6
10,Basenjis,Bitch,2,3,4,5,6
10,Basset Hounds,Dog,2,3,4,5,6
10,Basset Hounds,Bitch,2,3,4,5,6
10,Black and Tan Coonhounds,Dog,2,3,4,5,6
10,Black and Tan Coonhounds,Bitch,2,3,4,5,6
10,Bloodhounds,Dog,2,3,4,5,6
10,Bloodhounds,Bitch,2,3,4,5,6
10,Bluetick Coonhounds,Dog,2,3,4,5,6
10,Bluetick Coonhounds,Bitch,2,3,4,5,6
10,Borzois,Dog,2,3,4,5,6
10,Borzois,Bitch,2,3,4,5,6
10,Cirnechi dell’Etna,Dog,2,3,4,5,6
10,Cirnechi dell’Etna,Bitch,2,3,4,5,6
10,Dachshunds (Longhaired),Dog,2,3,4,5,6
10,Dachshunds (Longhaired),Bitch,2,3,4,5,6
10,Dachshunds (Smooth),Dog,2,3,4,5,6
10,Dachshunds (Smooth),Bitch,2,3,4,5,6
10,Dachshunds (Wirehaired),Dog,2,3,4,5,6
10,Dachshunds (Wirehaired),Bitch,2,3,4,5,6
10,English Foxhounds,Dog,2,3,4,5,6
10,English Foxhounds,Bitch,2,3,4,5,6
10,Grand Basset Griffon Vendeens,Dog,2,3,4,5,6
10,Grand Basset Griffon Vendeens,Bitch,2,3,4,5,6
10,Greyhounds,Dog,2,3,4,5,6
10,Greyhounds,Bitch,2,3,4,5,6
10,Harriers,Dog,2,3,4,5,6
10,Harriers,Bitch,2,3,4,5,6
10,Ibizan Hounds,Dog,2,3,4,5,6
10,Ibizan Hounds,Bitch,2,3,4,5,6
10,Irish Wolfhounds,Dog,2,3,4,5,6
10,Irish Wolfhounds,Bitch,2,3,4,5,6
10,Norwegian Elkhounds,Dog,2,3,4,5,6
10,Norwegian Elkhounds,Bitch,2,3,4,5,6
10,Otterhounds,Dog,2,3,4,5,6
10,Otterhounds,Bitch,2,3,4,5,6
10,Petits Bassets Griffons Vendeens,Dog,2,3,4,5,6
10,Petits Bassets Griffons Vendeens,Bitch,2,3,4,5,6
10,Pharaoh Hounds,Dog,2,3,4,5,6
10,Pharaoh Hounds,Bitch,2,3,4,5,6
10,Plott Hounds,Dog,2,3,4,5,6
10,Plott Hounds,Bitch,2,3,4,5,6
10,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
10,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
10,Redbone Coonhounds,Dog,2,3,4,5,6
10,Redbone Coonhounds,Bitch,2,3,4,5,6
10,Rhodesian Ridgebacks,Dog,2,3,4,5,6
10,Rhodesian Ridgebacks,Bitch,2,3,4,5,6
10,Salukis,Dog,2,3,4,5,6
10,Salukis,Bitch,2,3,4,5,6
10,Scottish Deerhounds,Dog,2,3,4,5,6
10,Scottish Deerhounds,Bitch,2,3,4,5,6
10,Sloughis,Dog,2,3,4,5,6
10,Sloughis,Bitch,2,3,4,5,6
10,Treeing Walker Coonhounds,Dog,2,3,4,5,6
10,Treeing Walker Coonhounds,Bitch,2,3,4,5,6
10,Whippets,Dog,2,3,4,5,6
10,Whippets,Bitch,2,3,4,5,6
10,Akitas,Dog,2,3,4,5,6
10,Akitas,Bitch,2,3,4,5,6
10,Alaskan Malamutes,Dog,2,3,4,5,6
10,Alaskan Malamutes,Bitch,2,3,4,5,6
10,Anatolian Shepherd Dogs,Dog,2,3,4,5,6
10,Anatolian Shepherd Dogs,Bitch,2,3,4,5,6
10,Bernese Mountain Dogs,Dog,2,3,4,5,6
10,Bernese Mountain Dogs,Bitch,2,3,4,5,6
10,Black Russian Terriers,Dog,2,3,4,5,6
10,Black Russian Terriers,Bitch,2,3,4,5,6
10,Boerboels,Dog,2,3,4,5,6
10,Boerboels,Bitch,2,3,4,5,6
10,Boxers,Dog,2,3,4,5,6
10,Boxers,Bitch,2,3,4,5,6
10,Bullmastiffs,Dog,2,3,4,5,6
10,Bullmastiffs,Bitch,2,3,4,5,6
10,Cane Corso,Dog,2,3,4,5,6
10,Cane Corso,Bitch,2,3,4,5,6
10,Chinooks,Dog,2,3,4,5,6
10,Chinooks,Bitch,2,3,4,5,6
10,Danish-Swedish Farmdogs,Dog,2,3,4,5,6
10,Danish-Swedish Farmdogs,Bitch,2,3,4,5,6
10,Doberman Pinschers,Dog,2,3,4,5,6
10,Doberman Pinschers,Bitch,2,3,4,5,6
10,Dogo Argentinos,Dog,2,3,4,5,6
10,Dogo Argentinos,Bitch,2,3,4,5,6
10,Dogues de Bordeaux,Dog,2,3,4,5,6
10,Dogues de Bordeaux,Bitch,2,3,4,5,6
10,German Pinschers,Dog,2,3,4,5,6
10,German Pinschers,Bitch,2,3,4,5,6
10,Giant Schnauzers,Dog,2,3,4,5,6
10,Giant Schnauzers,Bitch,2,3,4,5,6
10,Great Danes,Dog,2,3,4,5,6
10,Great Danes,Bitch,2,3,4,5,6
10,Great Pyrenees,Dog,2,3,4,5,6
10,Great Pyrenees,Bitch,2,3,4,5,6
10,Greater Swiss Mountain Dogs,Dog,2,3,4,5,6
10,Greater Swiss Mountain Dogs,Bitch,2,3,4,5,6
10,Komondorok,Dog,2,3,4,5,6
10,Komondorok,Bitch,2,3,4,5,6
10,Kuvaszok,Dog,2,3,4,5,6
10,Kuvaszok,Bitch,2,3,4,5,6
10,Leonbergers,Dog,2,3,4,5,6
10,Leonbergers,Bitch,2,3,4,5,6
10,Mastiffs,Dog,2,3,4,5,6
10,Mastiffs,Bitch,2,3,4,5,6
10,Neapolitan Mastiffs,Dog,2,3,4,5,6
10,Neapolitan Mastiffs,Bitch,2,3,4,5,6
10,Newfoundlands,Dog,2,3,4,5,6
10,Newfoundlands,Bitch,2,3,4,5,6
10,Portuguese Water Dogs,Dog,2,3,4,5,6
10,Portuguese Water Dogs,Bitch,2,3,4,5,6
10,Rottweilers,Dog,2,3,4,5,6
10,Rottweilers,Bitch,2,3,4,5,6
10,St. Bernards,Dog,2,3,4,5,6
10,St. Bernards,Bitch,2,3,4,5,6
10,Samoyeds,Dog,2,3,4,5,6
10,Samoyeds,Bitch,2,3,4,5,6
10,Siberian Huskies,Dog,2,3,4,5,7
10,Siberian Huskies,Bitch,2,4,5,6,8
10,Standard Schnauzers,Dog,2,3,4,5,6
10,Standard Schnauzers,Bitch,2,3,4,5,6
10,Tibetan Mastiffs,Dog,2,3,4,5,6
10,Tibetan Mastiffs,Bitch,2,3,4,5,6
10,Airedale Terriers,Dog,2,3,4,5,6
10,Airedale Terriers,Bitch,2,3,4,5,6
10,American Hairless Terriers,Dog,2,3,4,5,6
10,American Hairless Terriers,Bitch,2,3,4,5,6
10,American Staffordshire Terriers,Dog,2,3,4,5,6
10,American Staffordshire Terriers,Bitch,2,3,4,5,6
10,Australian Terriers,Dog,2,3,4,5,6
10,Australian Terriers,Bitch,2,3,4,5,6
10,Bedlington Terriers,Dog,2,3,4,5,6
10,Bedlington Terriers,Bitch,2,3,4,5,6
10,Border Terriers,Dog,2,3,4,5,6
10,Border Terriers,Bitch,2,3,4,5,6
10,Bull Terriers (Colored),Dog,2,3,4,5,6
10,Bull Terriers (Colored),Bitch,2,3,4,5,6
10,Bull Terriers (White),Dog,2,3,4,5,6
10,Bull Terriers (White),Bitch,2,3,4,5,6
10,Cairn Terriers,Dog,2,3,4,5,6
10,Cairn Terriers,Bitch,2,3,4,5,6
10,Cesky Terriers,Dog,2,3,4,5,6
10,Cesky Terriers,Bitch,2,3,4,5,6
